,restaurant,parking_entrance,shelter,place_of_worship,fuel,fountain,parking,drinking_water,fast_food,post_office,pharmacy,post_box,bar,cinema,pub,atm,nightclub,bank,ice_cream,theatre,school,doctors,library,hospital,cafe,bicycle_parking,dentist,veterinary,university,police,social_facility,bicycle_repair_station,toilets,community_centre,clinic,fire_station,lawyer,car_wash,waste_disposal,recycling,clock,bench,waste_basket,vending_machine,public_building,estate_agent,charging_station,compressed_air,driving_school,office,childcare,bicycle_rental,internet_cafe,marketplace,insurance,training,employment_agency,dojo,courthouse,car_rental,bbq,animal_boarding,college,parking_space,events_venue,public_bookcase,loading_dock,prep_school,weighbridge,letter_box,shower,sanitary_dump_station,gambling,bunker,yes,crossing,traffic_signals,give_way,motorway_junction,turning_circle,turning_loop,bus_stop,stop,mini_roundabout,street_lamp,platform,stop_position,healthcare,administrative,environment,playground,sports_centre,swimming_pool,fitness_centre,picnic_table,pitch,golf_course,slipway,firepit,amusement_arcade,dance,horse_riding,park,dog_park,garden,company,government,accountant,financial,consulting,financial_advisor,tax_advisor,restaurant_neighbour_count,parking_entrance_neighbour_count,shelter_neighbour_count,place_of_worship_neighbour_count,fuel_neighbour_count,fountain_neighbour_count,parking_neighbour_count,drinking_water_neighbour_count,fast_food_neighbour_count,post_office_neighbour_count,pharmacy_neighbour_count,post_box_neighbour_count,bar_neighbour_count,cinema_neighbour_count,pub_neighbour_count,atm_neighbour_count,nightclub_neighbour_count,bank_neighbour_count,ice_cream_neighbour_count,theatre_neighbour_count,school_neighbour_count,doctors_neighbour_count,library_neighbour_count,hospital_neighbour_count,cafe_neighbour_count,bicycle_parking_neighbour_count,dentist_neighbour_count,veterinary_neighbour_count,university_neighbour_count,police_neighbour_count,social_facility_neighbour_count,bicycle_repair_station_neighbour_count,toilets_neighbour_count,community_centre_neighbour_count,clinic_neighbour_count,fire_station_neighbour_count,lawyer_neighbour_count,car_wash_neighbour_count,waste_disposal_neighbour_count,recycling_neighbour_count,clock_neighbour_count,bench_neighbour_count,waste_basket_neighbour_count,vending_machine_neighbour_count,public_building_neighbour_count,estate_agent_neighbour_count,charging_station_neighbour_count,compressed_air_neighbour_count,driving_school_neighbour_count,office_neighbour_count,childcare_neighbour_count,bicycle_rental_neighbour_count,internet_cafe_neighbour_count,marketplace_neighbour_count,insurance_neighbour_count,training_neighbour_count,employment_agency_neighbour_count,dojo_neighbour_count,courthouse_neighbour_count,car_rental_neighbour_count,bbq_neighbour_count,animal_boarding_neighbour_count,college_neighbour_count,parking_space_neighbour_count,events_venue_neighbour_count,public_bookcase_neighbour_count,loading_dock_neighbour_count,prep_school_neighbour_count,weighbridge_neighbour_count,letter_box_neighbour_count,shower_neighbour_count,sanitary_dump_station_neighbour_count,gambling_neighbour_count,bunker_neighbour_count,yes_neighbour_count,crossing_neighbour_count,traffic_signals_neighbour_count,give_way_neighbour_count,motorway_junction_neighbour_count,turning_circle_neighbour_count,turning_loop_neighbour_count,bus_stop_neighbour_count,stop_neighbour_count,mini_roundabout_neighbour_count,street_lamp_neighbour_count,platform_neighbour_count,stop_position_neighbour_count,healthcare_neighbour_count,administrative_neighbour_count,environment_neighbour_count,playground_neighbour_count,sports_centre_neighbour_count,swimming_pool_neighbour_count,fitness_centre_neighbour_count,picnic_table_neighbour_count,pitch_neighbour_count,golf_course_neighbour_count,slipway_neighbour_count,firepit_neighbour_count,amusement_arcade_neighbour_count,dance_neighbour_count,horse_riding_neighbour_count,park_neighbour_count,dog_park_neighbour_count,garden_neighbour_count,company_neighbour_count,government_neighbour_count,accountant_neighbour_count,financial_neighbour_count,consulting_neighbour_count,financial_advisor_neighbour_count,tax_advisor_neighbour_count
891f53c8837ffff,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,34,14,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,10,0,0,14,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,4,1,6,0,2,0,0,0,0,4,2,0,0,3,2,0,0,18,0,0,0,0,0,2,0,1,0,0,0,1,1,0,2,38,14,5,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,8,0,0,0,34,0,0,30,34,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
891f535258fffff,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891f53cb27bffff,1,6,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,13,0,0,0,0,0,0,4,2,4,0,0,0,0,2,0,6,0,0,0,2,0,0,2,10,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,20,7,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,6,2,0,2,0,22,0,0,6,22,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
891f53c924fffff,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,17,0,0,0,0,0,0,2,4,3,0,2,2,0,4,0,4,4,0,0,0,0,0,4,15,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,32,2,13,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,16,4,0,0,0,12,0,0,54,12,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
891f53cd693ffff,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,6,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891f53c92d7ffff,2,10,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,0,0,2,0,4,0,0,28,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,51,4,0,0,0,0,0,2,4,4,1,2,0,4,2,0,0,6,0,0,2,2,0,8,49,10,2,0,0,0,4,2,0,8,0,0,2,0,4,0,269,87,16,0,2,0,2,0,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,42,0,0,2,0,28,0,0,246,32,36,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
891f53c9213ffff,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,1,0,0,0,3,0,2,0,2,0,0,4,2,0,2,0,0,2,0,0,6,24,7,0,0,0,0,2,0,0,2,0,0,4,0,2,0,58,25,14,0,0,2,6,0,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,16,0,0,0,0,14,0,0,113,14,18,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
891f53c9283ffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,2,0,1,0,0,6,0,2,4,2,0,2,8,0,8,0,0,0,6,2,0,5,28,3,3,0,0,1,4,0,0,6,0,0,0,0,6,0,38,72,44,0,6,0,0,0,0,0,4,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,156,32,0,0,0,0,24,0,0,334,32,34,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0
891f52265a3ffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,4,2,4,0,0,0,0,2,0,2,2,0,0,0,0,0,2,30,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,149,76,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,84,14,0,0,0,0,16,0,0,184,20,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891f52349c3ffff,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,2,2,0,4,2,0,1,0,0,0,0,0,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,12,0,0,2,0,12,2,0,28,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
891f53c946fffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,30,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,10,2,0,0,4,0,0,0,0,0,0,0,4,0,0,0,44,25,8,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,8,22,0,2,0,19,0,0,142,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
891f53c946bffff,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,8,0,0,28,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,52,0,0,1,0,0,0,0,0,2,2,0,0,2,3,0,0,0,0,2,0,0,0,4,16,4,0,0,4,0,0,0,0,0,0,0,6,0,0,0,64,80,10,0,0,4,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,18,24,0,2,0,29,0,0,384,40,50,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0
891f5353217ffff,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,8,8,0,0,0,4,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,1,0,0,0,4,0,2,0,0,4,0,0,0,0,4,0,0,0,4,22,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,16,8,2,5,0,6,0,0,12,6,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
891f52269c3ffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,6,4,0,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,4,0,13,0,4,8,0,0,0,12,0,2,0,0,0,3,0,0,6,40,6,2,0,2,0,4,2,2,4,0,0,0,0,0,0,78,54,20,0,6,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,36,6,0,0,0,29,8,0,142,46,50,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0
891f53536b7ffff,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,2,2,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,40,26,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,8,10,0,20,0,12,0,0,26,12,12,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
891f53c9127ffff,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,18,2,3,2,12,0,4,14,0,2,0,3,2,2,0,0,10,50,2,0,0,0,0,0,13,0,2,0,0,0,2,0,0,50,20,86,0,0,3,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,12,6,0,0,0,20,2,0,30,24,26,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0
891f53c850fffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,2,2,0,2,0,2,0,2,0,0,0,0,1,0,2,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,16,12,0,6,0,16,2,0,42,16,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
891f522650fffff,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,2,0,0,26,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,0,0,1,0,0,0,8,0,0,0,0,0,0,8,0,0,2,0,0,8,0,0,4,50,4,1,0,0,0,2,0,0,2,0,0,3,16,2,0,82,71,4,0,0,0,0,0,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,16,0,0,8,0,8,0,0,158,12,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
891f53521dbffff,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,18,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,12,18,4,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,8,0,0,0,18,0,0,68,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
891f53cb4b7ffff,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,0,0,0,0,6,0,0,60,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,0,0,2,0,0,2,24,3,8,2,2,2,2,10,0,9,2,0,2,4,4,0,5,20,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,30,3,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,12,0,0,0,0,14,0,0,210,22,22,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
891f53c9aa3ffff,2,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,2,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25,92,0,0,0,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,8,40,4,4,0,0,0,0,0,6,0,0,0,0,2,0,0,6,4,0,0,6,0,0,0,0,4,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,250,16,0,0,22,0,16,0,0,284,16,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0
891f53cb6a3ffff,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,4,0,0,16,6,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,20,2,1,2,0,20,0,0,190,30,32,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891f5353637ffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,8,2,0,0,0,2,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,16,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,44,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,12,6,0,6,0,14,0,0,28,14,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891f53cb177ffff,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,4,0,0,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,10,0,0,0,10,0,0,38,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
891f53c9653ffff,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,9,0,0,1,0,0,2,14,1,4,2,6,0,0,6,0,2,0,0,0,0,0,0,6,20,0,6,0,0,0,2,10,0,0,0,0,2,0,0,0,52,20,10,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,14,0,0,2,0,12,2,0,326,12,14,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
891f5352057ffff,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,2,0,9,0,0,0,10,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
